; This data has 27 inputs and 5 outputs and is suitable for testing
; distributing the neural network's outputs. ie Step 2 (Menu option: 1, 2).
27 5 200
-0.525160	-0.478680	-0.349353	-0.207426	0.428572	-0.090909	-0.175668	-0.257538	-0.288265	-0.061206	-0.216900	-0.589700	0.057240	-0.450570	0.361006	0.385090	0.692110	0.627849	0.507999	0.508499	0.413625	0.503500	0.457602	0.506500	0.657686	0.382016	0.004893	-0.414017	-0.174224	-0.327677	0.323097	0.508249
-0.448440	-0.768800	1.473660	1.803468	-0.428572	0.230768	0.734736	0.690883	1.087205	0.688848	0.937300	-0.128200	-1.034490	-0.240900	0.348418	0.363779	0.401553	0.461079	0.512248	0.494250	0.482757	0.471780	0.482507	0.494000	0.306188	0.176972	0.536684	0.352430	0.460826	-0.467863	0.266786	0.503249
0.373120	0.721480	-0.966966	-1.305702	0.500000	-0.142856	-1.004152	-0.570336	-1.490430	-0.669865	-0.943940	0.821750	-0.132210	0.217410	0.368653	0.306188	0.949310	0.954610	0.487003	0.513247	0.577617	0.672387	0.565619	0.647713	0.979265	0.421895	0.104425	-0.122743	-0.356596	0.302317	0.559234	0.500125
0.347240	0.369680	0.437241	0.529752	0.200000	0.571429	0.137408	0.111814	0.189505	0.189196	-0.420900	-0.523650	1.322580	0.238890	0.568075	0.642906	0.102753	0.077988	0.516494	0.489502	0.397953	0.344795	0.410718	0.351831	0.021605	0.898894	0.439301	0.403461	0.341622	0.345940	0.326122	0.502998
-0.594520	-0.635920	-0.284823	-0.438822	-0.200000	-0.222223	-0.216748	-0.178392	-0.121250	-0.207588	-0.424920	-1.258700	-0.427290	-0.475680	0.563407	0.566111	0.685249	0.663739	0.512248	0.574443	0.509749	0.514746	0.505750	0.515745	0.172644	0.202620	0.942892	-0.460372	-0.200308	-0.720557	0.400565	0.543346
0.674240	0.601000	-0.275715	-0.697215	0.200000	0.000000	0.123308	0.186230	0.569240	-0.146103	-0.821100	-1.466550	1.009290	0.672300	0.334478	0.330705	0.370750	0.357094	0.487003	0.461079	0.482257	0.476767	0.492251	0.479511	0.180199	0.039053	0.288640	0.162643	0.093115	0.071680	0.413065	0.474041
0.128400	0.306320	0.180978	0.703308	0.181819	0.000000	-0.038848	0.000350	-0.453215	0.300501	-1.649660	-0.404550	-1.099620	0.059790	0.641067	0.619164	0.395321	0.343666	0.512248	0.499000	0.508249	0.523732	0.524979	0.489252	0.058415	0.028305	0.904823	0.243649	0.000175	-0.481460	0.411802	0.505624
-0.009400	-0.082360	-0.562800	-0.344499	-0.181819	0.333334	0.153636	-0.397461	0.224570	-0.211685	-1.033140	-0.656300	-0.126390	-0.122670	0.509249	0.552061	0.567093	0.655657	0.516494	0.499000	0.496000	0.499750	0.475520	0.521237	0.006861	0.283737	0.083402	-0.322580	-0.032064	-0.301787	0.432278	0.507747
0.315760	0.393480	0.722142	0.508425	0.500000	0.188405	0.092272	0.425245	0.130590	0.320690	-1.232960	-1.133500	0.243000	0.372060	0.474023	0.456609	0.321257	0.411686	0.482757	0.565128	0.511248	0.456113	0.507999	0.481009	0.062797	0.185276	0.439301	0.557811	0.306825	-0.172813	0.407127	0.523943
0.634880	0.512880	0.546525	0.663672	0.316456	0.286955	0.726708	0.389830	0.264200	0.216716	0.398860	0.434350	-0.154710	0.450060	0.557495	0.574443	0.736722	0.633671	0.575420	0.560453	0.506750	0.548348	0.504250	0.528967	0.052950	0.077201	0.631347	0.529703	0.338393	0.243233	0.590478	0.567937
0.032280	-0.025720	-0.543051	-0.884313	-0.424658	-0.333332	-0.544348	-0.210280	0.001570	-0.162282	-1.527360	-0.025350	0.696480	0.083850	0.640146	0.606112	0.765128	0.746494	0.604201	0.650673	0.575420	0.603005	0.511998	0.533201	0.718493	0.723722	0.424091	-0.284386	-0.271806	0.251660	0.568346	0.627437
0.436240	0.586480	0.130284	0.144384	0.511627	0.417323	0.133796	0.006770	0.231690	0.083304	0.458020	-0.229250	2.143230	0.261990	0.485004	0.470285	0.236133	0.202620	0.371217	0.330483	0.439301	0.435118	0.497750	0.471282	0.037507	0.490751	0.822299	0.358382	0.212047	0.725323	0.331206	0.350850
0.507480	0.451520	0.274629	0.386673	0.044118	0.000000	0.235116	0.094658	0.029820	0.080394	-2.118300	-0.102550	-0.232410	0.277020	0.593873	0.627615	0.560206	0.539915	0.678088	0.731452	0.512248	0.501250	0.511498	0.511248	0.723722	0.382016	0.994165	0.363075	0.047329	-0.019313	0.519726	0.704770
-0.351960	-0.272160	-0.965058	-0.944106	-0.543477	-0.200000	-0.272924	-0.360176	0.005640	-0.177479	-0.202020	-1.102950	-0.136230	-0.163500	0.615384	0.597005	0.642217	0.628550	0.524979	0.499000	0.524480	0.525478	0.499500	0.512997	0.019040	0.449176	0.362160	-0.618609	-0.280088	-0.467560	0.463931	0.511990
0.350240	0.340080	0.251421	0.393708	0.125000	0.047619	-0.196440	0.020911	0.120945	0.129928	1.055760	-0.488050	0.836820	0.252990	0.380365	0.404681	0.155251	0.246011	0.299433	0.360545	0.469787	0.421163	0.498000	0.469040	0.425069	0.089970	0.421163	0.295751	0.034265	0.200587	0.287860	0.329989
0.148240	0.074600	0.801981	0.764907	0.553720	0.294118	0.703012	0.463185	0.557940	0.300370	1.405120	0.728550	0.599550	0.190170	0.573709	0.568320	0.581029	0.589283	0.524979	0.527472	0.480260	0.502500	0.505500	0.518741	0.866111	0.272693	0.897615	0.438291	0.378652	0.506090	0.500502	0.526226
0.098240	0.138080	-0.345594	-0.305010	-0.182392	-0.029788	-0.417116	-0.239315	-0.245275	-0.247113	0.073360	0.759550	0.078930	0.045900	0.518242	0.497250	0.823900	0.745926	0.756760	0.738850	0.575664	0.623634	0.539418	0.573954	0.942459	0.820244	0.837126	-0.103757	-0.134552	0.294793	0.526244	0.747805
0.796440	0.774120	0.062667	0.414852	0.500001	0.335277	0.819096	0.184961	0.675400	0.167277	-0.048840	0.205550	-1.437540	0.525270	0.504250	0.514746	0.319733	0.378246	0.379187	0.465803	0.450414	0.423115	0.478014	0.433398	0.547110	0.836033	0.559960	0.418394	0.260119	-0.235573	0.448449	0.422495
-0.200680	-0.156120	-1.021101	-0.836469	-0.659574	-0.304844	-0.924384	-0.584465	-0.664965	-0.318297	-0.361380	0.076650	1.090080	-0.155670	0.696989	0.685249	0.530960	0.666189	0.900608	0.898348	0.605396	0.555026	0.556508	0.538176	0.482757	0.613726	0.022687	-0.588611	-0.444655	0.337020	0.484743	0.899478
0.068760	0.023320	0.736125	0.501417	0.480519	0.175676	0.492924	0.411606	0.153040	0.128787	0.422360	0.000000	-0.699540	0.053310	0.417754	0.432662	0.177263	0.221663	0.067170	0.115577	0.382016	0.370983	0.439547	0.431435	0.328495	0.546119	0.945833	0.379723	0.293641	-0.215410	0.260530	0.091374
0.460400	0.451200	0.237357	0.132252	0.339130	0.074469	0.471796	0.200611	0.408100	0.080805	0.771920	0.827900	0.191700	0.294090	0.496750	0.483506	0.724920	0.655657	0.777991	0.727703	0.554532	0.564636	0.509749	0.519740	0.713409	0.504750	0.139434	0.344279	0.137540	0.437897	0.530985	0.752847
0.219200	0.282960	-0.088533	0.121536	-0.184615	-0.025381	-0.415604	-0.129809	0.199640	0.110027	-0.181820	0.343150	-0.131520	0.253890	0.611827	0.605157	0.604201	0.550824	0.879107	0.628783	0.566602	0.555767	0.533450	0.514746	0.850433	0.864362	0.627148	0.097214	-0.077595	0.155173	0.525180	0.753945
0.183960	0.097680	0.244899	0.214968	0.123967	0.113164	0.393624	0.194407	0.457700	0.166556	0.761160	0.458250	0.348990	0.035760	0.542894	0.559467	0.459092	0.550824	0.227409	0.451652	0.438562	0.460830	0.517493	0.525478	0.406368	0.689118	0.421163	0.171290	0.153786	0.281000	0.429607	0.339531
-0.760800	-0.669280	-0.432957	-0.525729	-0.651822	-0.288770	-1.077192	-0.330367	-0.816655	-0.139772	0.637860	0.355950	-0.188910	-0.439620	0.532703	0.505750	0.618456	0.600848	0.681788	0.716263	0.555767	0.561930	0.549586	0.553050	0.859965	0.745357	0.718291	-0.551119	-0.309569	-0.090860	0.363627	0.699026
0.499320	0.492800	-0.088173	-0.048849	0.333332	0.085909	0.250628	-0.111043	0.712070	0.101160	0.089340	0.536150	0.463260	0.303330	0.266198	0.294630	0.308744	0.282925	0.061054	0.113649	0.367025	0.405163	0.411444	0.451652	0.836717	0.700987	0.383906	0.202314	-0.012567	0.434247	0.291165	0.087352
0.099640	0.102880	0.204720	0.465789	0.353384	0.225491	0.431608	0.181303	0.267145	0.091682	-0.059460	-0.512600	0.774420	0.079080	0.623634	0.617748	0.466052	0.481259	0.674366	0.615620	0.523483	0.480260	0.571262	0.530960	0.566111	0.785161	0.777646	0.153800	0.203397	0.113633	0.453555	0.644993
0.557040	0.451880	0.262332	0.072717	0.037433	0.009901	0.261488	0.236264	0.166490	0.024935	0.560380	0.234300	-0.253770	0.436830	0.506750	0.507249	0.582003	0.683088	0.831038	0.850941	0.549091	0.533948	0.531209	0.534197	0.469787	0.230942	0.897062	0.357106	0.123083	0.139120	0.543184	0.840990
-0.334240	-0.360680	-1.991424	-1.753848	-0.920792	-0.593751	-0.167376	-0.817447	-0.228870	-0.544381	-0.170620	0.530700	0.539820	-0.340380	0.644741	0.610164	0.621519	0.534445	0.558728	0.522734	0.534943	0.568320	0.520489	0.509249	0.822153	0.639686	0.333811	-1.176052	-0.705599	0.243380	0.414098	0.540731
0.351120	0.373200	2.110437	1.797774	0.826087	0.353236	-0.080436	0.820492	-0.336105	0.513925	0.964520	0.608950	-0.843150	0.349650	0.374959	0.371684	0.079001	0.096651	0.040816	0.026339	0.475270	0.342314	0.466799	0.345699	0.393888	0.785161	0.825779	1.241819	0.586864	0.038483	0.254389	0.033578
0.260480	0.300120	-0.923340	-0.581715	-0.076923	0.114006	-0.151612	-0.375200	0.607270	0.068446	-0.192820	0.111150	0.550650	0.110940	0.584919	0.587830	0.950358	0.914041	0.783808	0.793147	0.488252	0.660158	0.457106	0.634600	0.941033	0.820244	0.087225	-0.311610	-0.130597	0.257580	0.629618	0.788478
0.138760	0.098520	-0.173028	-0.460857	-0.411765	-0.357143	-0.005456	-0.051144	-0.049715	-0.168098	0.035340	-0.765750	-0.325290	0.140940	0.558481	0.568075	0.156963	0.262697	0.448929	0.659260	0.480011	0.400352	0.574931	0.528718	0.369584	0.573464	0.825779	-0.037254	-0.204144	-0.316700	0.337431	0.554095
-0.382360	-0.337640	0.447114	0.480831	0.047619	0.024098	-0.135108	0.174473	-0.159385	0.013737	0.061540	-0.068700	-0.863070	-0.191670	0.520738	0.507249	0.448681	0.360314	0.328716	0.152904	0.498250	0.491501	0.490501	0.430944	0.534197	0.133542	0.291316	0.054737	0.099286	-0.374480	0.329062	0.240810
-0.357040	-0.434200	0.375228	-0.146673	-0.269230	-0.118421	-0.046328	0.131226	-0.382145	-0.178244	0.775060	0.701050	-0.095100	-0.277470	0.358933	0.376132	0.643595	0.643824	0.512248	0.517992	0.483256	0.531458	0.475769	0.503000	0.553544	0.463067	0.090792	-0.029486	0.006403	0.109493	0.349003	0.515120
0.284920	0.387320	-0.620418	-0.340269	0.025640	0.056337	-0.001996	-0.188353	-0.219255	-0.144369	0.786920	1.154700	-0.808170	0.199890	0.368188	0.351147	0.657236	0.448434	0.440533	0.414353	0.493750	0.532205	0.450909	0.446456	0.917511	0.850687	0.443986	-0.116549	-0.066008	0.182140	0.404979	0.427443
1.320240	1.123040	0.534918	0.951924	0.844358	0.504951	1.130172	0.381629	1.176665	0.503779	0.126620	0.422300	0.409590	0.897750	0.564636	0.591942	0.268548	0.400112	0.504000	0.536933	0.498750	0.455369	0.473774	0.468044	0.933454	0.950828	0.116603	0.828979	0.443290	0.576547	0.544598	0.520467
0.325480	0.436280	-0.786498	-0.594756	-0.316667	-0.104117	-0.491612	-0.481784	0.166615	-0.193409	0.575120	-0.252550	0.534000	0.212850	0.834381	0.787011	0.697411	0.809536	0.975398	0.947846	0.665076	0.615620	0.652716	0.673707	0.616094	0.755654	0.740198	-0.175109	-0.292951	0.164767	0.668238	0.961622
0.042440	0.129920	0.495483	0.181899	-0.060344	-0.042254	-0.962856	0.056514	-1.133495	0.013480	0.048800	-0.106000	-0.207030	0.151260	0.585405	0.616094	0.241404	0.268352	0.126088	0.305764	0.414110	0.364010	0.526475	0.410960	0.890806	0.343440	0.802343	0.312702	0.007130	-0.053923	0.372503	0.215926
-0.744120	-0.895880	-0.881385	-1.186515	-0.626866	-0.434597	0.823380	-0.390646	0.888250	-0.171957	0.186020	0.063650	-0.217230	-0.709170	0.490751	0.519490	0.654301	0.563407	0.440533	0.428249	0.382488	0.508499	0.337825	0.503500	0.553544	0.435610	0.373554	-0.888633	-0.412622	-0.287583	0.303756	0.434391
-0.959640	-0.885960	1.387500	1.584210	-0.612903	-0.614458	-0.544580	0.615406	-1.032020	0.130900	1.090680	0.252950	-1.380870	-0.558600	0.251430	0.223220	0.264833	0.214839	0.193567	0.123575	0.594837	0.452642	0.617748	0.442999	0.675025	0.546119	0.369351	0.250770	0.000474	-0.562173	0.079144	0.158571
0.609120	0.718280	0.044904	-0.085005	0.727273	0.536231	0.497896	0.044245	-0.063850	-0.114601	0.199940	0.682650	0.324330	0.521640	0.209822	0.234334	0.892256	0.900429	0.419701	0.274482	0.431189	0.614910	0.362622	0.538673	0.987836	0.664854	0.033994	0.381592	0.290238	0.509540	0.551696	0.347092
0.445720	0.509360	-0.364344	-0.575667	0.012987	-0.104166	-2.071152	-0.543265	-1.968750	-0.453680	-1.061280	-0.204900	0.663270	0.318570	0.663962	0.687617	0.525478	0.454873	0.632045	0.667744	0.560206	0.513996	0.491001	0.462570	0.708064	0.864362	0.687187	0.072508	-0.323716	0.258980	0.530100	0.649895
0.011680	-0.087480	0.331242	0.295641	0.187500	0.271186	1.132444	0.308007	1.099600	0.313609	-0.747400	-1.636200	-0.379110	-0.025290	0.619635	0.634600	0.321912	0.273487	0.504000	0.451652	0.318212	0.383197	0.355030	0.412897	0.013334	0.368886	0.837126	0.121881	0.289597	-0.680200	0.364869	0.477826
-0.344280	-0.435560	-0.231474	0.312249	-0.407407	-0.209677	1.078676	0.244894	1.547620	0.422022	-0.225380	0.240500	-0.213960	-0.318000	0.480260	0.449176	0.661503	0.608736	0.575420	0.646342	0.568320	0.543887	0.561192	0.545871	0.059861	0.013953	0.287409	-0.333517	0.017609	-0.097153	0.376335	0.610881
0.169960	0.247480	-0.048633	-0.223074	0.272727	-1.000000	-0.296628	-0.109621	-0.313255	-0.166476	1.189480	-0.218550	-0.447990	0.144270	0.367025	0.344795	0.381780	0.639686	0.363316	0.378246	0.613489	0.560453	0.651355	0.639916	0.317128	0.652489	0.379423	0.099424	-0.554811	-0.174090	0.375511	0.370781
-0.684000	-0.663240	-0.378114	-0.485115	-0.272727	1.000000	-0.300200	-0.167043	-0.536165	-0.287059	0.181120	0.499800	-0.207420	-0.513960	0.531707	0.554532	0.477266	0.393888	0.575420	0.282114	0.461079	0.469040	0.458099	0.428983	0.988727	0.368886	0.262697	-0.520677	0.416479	-0.073860	0.288687	0.428767
0.047160	-0.060560	0.093612	0.124194	0.314286	0.054545	0.201072	0.007780	0.272790	0.085809	-0.259740	0.363100	-1.316670	-0.078540	0.273885	0.285570	0.348645	0.322567	0.423847	0.727703	0.466052	0.464062	0.440533	0.420919	0.680702	0.785161	0.388173	0.016526	0.031163	-0.344037	0.230425	0.575775
0.024280	0.065200	0.440145	0.576012	-0.033708	0.093751	0.214304	0.269573	0.152755	0.254471	-0.361680	0.021200	-0.178740	0.121080	0.491251	0.458595	0.534943	0.539915	0.591942	0.527472	0.520489	0.501000	0.525229	0.516494	0.269138	0.723722	0.054013	0.252673	0.181662	-0.012153	0.429157	0.559707
-0.533520	-0.468880	-0.874419	-0.992031	-0.409836	-0.296298	-0.629452	-0.471224	-0.749180	-0.494181	0.492340	0.461800	-0.272190	-0.421620	0.484005	0.496750	0.688690	0.727307	0.487003	0.555767	0.524480	0.565865	0.514496	0.576397	0.204240	0.518492	0.413625	-0.671650	-0.383761	-0.077337	0.395026	0.521385
-0.107800	-0.220200	0.262977	0.139617	0.000000	-0.134328	0.453892	0.189210	0.404020	0.046733	0.038880	0.798200	0.598200	-0.047340	0.317995	0.340964	0.197975	0.178433	0.395082	0.351831	0.431189	0.400352	0.424580	0.373086	0.874791	0.775738	0.369351	0.021389	0.027441	0.449687	0.197605	0.373457
0.673160	0.738560	0.705567	0.762132	0.709678	0.389474	0.475660	0.404132	0.107940	0.333671	-0.920160	-0.406150	-0.674670	0.545670	0.443492	0.412413	0.581029	0.536187	0.499750	0.456361	0.545623	0.525977	0.534445	0.504750	0.547110	0.898894	0.779886	0.722064	0.396803	-0.178383	0.503758	0.478056
-0.127680	-0.122520	-0.387309	-0.326175	-0.300614	0.007520	-0.381676	-0.272218	0.191470	-0.112142	0.252100	0.224200	-0.690390	-0.163140	0.678743	0.689332	0.776953	0.758780	0.816378	0.667744	0.560453	0.610164	0.508499	0.570036	0.029974	0.251242	0.202136	-0.254915	-0.132349	-0.209777	0.548134	0.742061
0.652400	0.587080	0.307782	0.402360	0.427136	0.202379	0.867860	0.302131	0.259200	0.151487	-0.323260	0.202100	0.782070	0.371910	0.436347	0.439794	0.321257	0.362854	0.303011	0.503750	0.448434	0.416781	0.517992	0.469289	0.723722	0.652489	0.207181	0.447431	0.252255	0.452027	0.386432	0.403381
-0.035440	0.016600	0.117879	0.009165	0.086817	0.133048	-0.193752	0.037689	-0.022705	0.080020	-0.926760	-0.714600	0.734610	0.108900	0.677870	0.653396	0.640607	0.668631	0.808609	0.654979	0.629250	0.595078	0.527971	0.539418	0.239759	0.639686	0.828495	0.067240	0.085369	0.042970	0.549881	0.731794
0.235120	0.211720	-1.079694	-0.978999	-0.368422	-0.194571	-0.552748	-0.548280	-0.141475	-0.303855	-0.047140	-0.629200	0.625350	0.063630	0.464808	0.482257	0.563161	0.503250	0.612302	0.641987	0.464560	0.515995	0.494750	0.525478	0.040388	0.127305	0.825779	-0.433987	-0.371426	0.019927	0.415421	0.627145
0.021920	0.113200	0.369720	0.683334	0.087719	0.400675	0.073216	0.178912	0.128205	0.258062	-0.158740	1.080650	-0.443640	0.093300	0.553297	0.543639	0.144674	0.184372	0.175810	0.305764	0.417511	0.345699	0.480760	0.413868	0.469787	0.161379	0.800433	0.241460	0.289794	0.243437	0.303856	0.240787
-0.118560	-0.222520	0.429147	0.190677	0.234568	0.063062	0.353900	0.284900	0.011805	-0.014981	1.238280	-0.081500	-0.870630	-0.108900	0.483756	0.512997	0.609450	0.710333	0.562915	0.905081	0.508499	0.528220	0.512747	0.566111	0.381544	0.948191	0.278684	0.103314	0.173981	-0.353677	0.441527	0.733998
-0.060280	0.037520	0.149076	0.223107	-0.013514	0.059761	-0.186532	-0.024723	0.413290	0.130708	-0.264940	0.624750	-0.338100	0.021180	0.437577	0.407333	0.663069	0.580542	0.724321	0.628783	0.550576	0.573954	0.499000	0.493500	0.986534	0.449176	0.140880	0.093298	0.017519	0.102610	0.421940	0.676552
0.026480	-0.082600	0.020604	-0.102957	-0.069596	0.005607	0.249668	0.149504	-0.126630	-0.048607	-0.168320	0.198250	0.368460	0.048930	0.456858	0.488752	0.570282	0.607782	0.482757	0.637609	0.470783	0.491501	0.552308	0.546614	0.284754	0.850687	0.340964	-0.030998	0.077556	0.205213	0.434521	0.560183
-0.270960	-0.219440	-0.703368	-0.576336	-0.558283	-0.358585	-0.429680	-0.364539	-0.307145	-0.116241	0.461420	-0.019750	-0.213840	-0.271050	0.485004	0.450909	0.510498	0.445715	0.419701	0.513247	0.537430	0.556014	0.479761	0.479012	0.363547	0.639686	0.683088	-0.461404	-0.361562	-0.168213	0.324215	0.466474
-0.221840	-0.090000	0.506328	0.549486	-0.220339	-0.128891	-0.288184	0.037490	-0.167180	0.036074	1.174120	0.469850	-0.055500	-0.120270	0.390074	0.409266	0.240855	0.274880	0.175810	0.063032	0.435610	0.385563	0.458099	0.458843	0.843697	0.490751	0.398672	0.208164	-0.045701	0.098027	0.238961	0.119421
0.078240	-0.013760	0.281352	-0.084726	0.500000	0.169493	0.164912	0.201727	0.152310	-0.039170	0.290220	0.745150	-0.021630	0.057990	0.406127	0.449176	0.681788	0.711771	0.444727	0.364937	0.463565	0.507499	0.478014	0.509749	0.990078	0.794456	0.478014	0.133796	0.185610	0.260503	0.461370	0.404832
-0.084240	-0.050560	-0.360132	-0.225849	0.000000	0.024736	-0.220496	-0.207413	-0.366125	-0.023460	-0.246460	-0.284000	-0.385290	-0.095640	0.501500	0.472777	0.633207	0.458347	0.685465	0.680267	0.518741	0.554532	0.515495	0.486253	0.776780	0.898894	0.495000	-0.205346	-0.091339	-0.254977	0.394038	0.682866
0.256160	0.167960	-0.030774	0.060948	0.292308	0.205479	0.471124	0.041259	0.758285	0.057049	0.439300	-0.636350	0.204840	0.143220	0.449671	0.461327	0.335815	0.402755	0.499750	0.532205	0.473026	0.443492	0.456858	0.491501	0.269138	0.307039	0.323004	0.068593	0.123369	-0.096097	0.358558	0.515978
-0.206480	-0.206360	0.224688	0.100500	-0.217391	-0.208792	-0.178208	0.186510	-0.409205	-0.037226	-0.801000	-0.473200	-0.613290	-0.041910	0.558481	0.528967	0.487503	0.523483	0.724321	0.805182	0.558235	0.508999	0.589283	0.515745	0.869097	0.140155	0.605157	0.009164	-0.011141	-0.376133	0.411305	0.764752
0.314840	0.339720	-0.015126	0.046839	0.316456	0.046357	0.504216	0.030746	0.086995	-0.019293	-0.315380	-0.159750	0.386280	0.143400	0.410960	0.413868	0.597967	0.541653	0.317562	0.190618	0.475021	0.553050	0.444480	0.487003	0.035674	0.211818	0.237217	0.162297	0.038552	0.123310	0.421570	0.254090
-0.271280	-0.290600	-0.340437	-0.228774	-0.659575	-0.344681	-0.535720	-0.238478	-0.188750	0.015820	-1.076320	-0.363200	-0.445080	-0.137730	0.577373	0.581759	0.493000	0.519740	0.780914	0.565128	0.572975	0.510498	0.508249	0.492750	0.230587	0.395082	0.683088	-0.315519	-0.291580	-0.315337	0.406828	0.673021
0.071920	0.186120	-0.238170	-0.215361	-0.084745	0.158472	-0.335708	-0.130293	0.144200	0.053257	0.640520	-0.245100	-0.539880	0.032850	0.390550	0.388410	0.360314	0.402755	0.108612	0.176390	0.421163	0.430209	0.475021	0.503000	0.019532	0.272693	0.303011	-0.026025	0.014090	-0.250710	0.314976	0.142501
-0.495040	-0.596400	-0.435897	-0.744102	-0.500000	-0.442178	0.277924	-0.175348	-0.539390	-0.503408	-0.304420	0.608250	-0.963210	-0.450240	0.499500	0.534694	0.418241	0.420432	0.478513	0.633207	0.459837	0.473774	0.514746	0.514996	0.911493	0.343440	0.272495	-0.516149	-0.308763	-0.268400	0.284525	0.555860
-0.007680	0.084320	0.786888	1.039020	0.052633	0.057472	-0.242212	0.309582	0.081995	0.390341	0.346160	0.554700	0.072210	0.084870	0.326293	0.304492	0.381072	0.306613	0.423847	0.224784	0.530960	0.474023	0.438808	0.390312	0.254264	0.843565	0.156567	0.435604	0.183527	0.237260	0.280668	0.324316
0.178600	0.172160	0.046035	-0.019695	0.310344	0.200000	0.136832	-0.004003	0.098210	0.068656	0.110500	0.175700	-0.054120	0.160290	0.474023	0.502500	0.734193	0.785330	0.504000	0.522734	0.470783	0.553544	0.505750	0.567338	0.785667	0.828353	0.536684	0.109098	0.097999	0.093957	0.531267	0.513367
-0.351080	-0.371000	0.263640	0.154599	-0.310344	-0.232143	-0.191036	0.060626	0.220015	-0.026360	0.664020	-0.019450	-0.273570	-0.266190	0.532703	0.529466	0.519240	0.490501	0.537678	0.606590	0.514496	0.498750	0.507749	0.516744	0.609926	0.626914	0.482507	-0.053680	-0.085759	-0.186403	0.361144	0.572134
0.378400	0.388000	0.060528	0.017775	0.354838	0.131313	0.223408	0.108456	-0.157810	-0.029933	-0.319940	0.842250	-0.055320	0.284520	0.369119	0.367258	0.619164	0.566111	0.461576	0.378246	0.477765	0.514246	0.521736	0.491001	0.931884	0.490751	0.391264	0.224264	0.119885	0.357150	0.441234	0.419911
